Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio,Latitud,Longitud,Localidad
2017-04-19 00:00:00.0,18.77292,19.9,18.0,,,,20.90488,,,,13.5,30.75,,,,8.649446,40.0,41.0,4.565568,22.84999,1.770139,C ,2.212674,C ,13.5,1001.336,1.26462,0.0,-23.90403,-29.1784992218018,-59.0923004150391,Goya
2017-04-20 00:00:00.0,19.5882,23.8,18.3,,,,21.31598,,,,0.5,0.75,,,,14.1984,60.0,67.0,11.05808,13.51667,3.868056,W ,4.83507,C ,14.2,1000.243,4.779061,0.0,-23.90403,-29.1784992218018,-59.0923004150391,Goya
2017-04-21 00:00:00.0,21.12708,26.0,16.9,,,,21.56944,,,,0.0,0.0,,8.984944,80.0,16.49578,68.0,84.0,13.54422,0.6166667,5.062499,S ,6.328124,C ,23.6,1005.007,16.48386,0.0,-20.58403,-29.1784992218018,-59.0923004150391,Goya
2017-04-22 00:00:00.0,18.64097,25.0,12.8,,,,20.59444,,,,0.0,0.0,,9.116868,82.0,14.03966,68.0,77.0,11.13848,8.333329,3.79514,E ,4.743925,C ,18.5,1010.441,16.55244,0.0,-12.118,-29.1784992218018,-59.0923004150391,Goya
2017-04-23 00:00:00.0,17.91249,24.6,12.3,,,,20.00208,,,,0.0,0.0,,5.110003,46.0,18.07378,88.0,87.0,15.80168,0.06666667,4.085417,E ,5.106771,C ,16.2,1008.228,11.28474,0.0,-13.77801,-29.1784992218018,-59.0923004150391,Goya
2017-04-24 00:00:00.0,20.125,28.2,14.5,,,,20.50346,,,,7.0,0.0,,5.280655,48.0,21.88293,86.0,92.0,18.23352,7.699997,1.688889,C ,2.111111,C ,15.3,1002.398,11.43,0.0,-16.26801,-29.1784992218018,-59.0923004150391,Goya
2017-04-25 00:00:00.0,20.00833,21.7,16.4,,,,21.15348,,,,36.5,43.5,,,,13.98009,65.0,77.0,11.17731,9.349999,8.911808,E ,11.13976,C ,48.3,996.3012,3.01242,0.0,-18.50902,-29.1784992218018,-59.0923004150391,Goya
2017-04-26 00:00:00.0,15.46528,19.4,12.0,,,,19.60417,,,,0.0,0.0,,9.27135,84.0,12.84582,77.0,75.0,10.50354,0.01666667,10.09236,W ,12.61545,C ,36.8,1006.827,16.34106,0.0,-5.809998,-29.1784992218018,-59.0923004150391,Goya
2017-04-27 00:00:00.0,15.90417,24.3,9.5,,,,18.66666,,,,0.0,0.0,,9.632972,87.0,13.51148,80.0,76.0,11.32117,0.0,2.145139,C ,2.681423,C ,13.3,1011.892,16.69584,0.0,-4.149998,-29.1784992218018,-59.0923004150391,Goya
2017-04-28 00:00:00.0,16.00069,24.0,9.8,,,,18.16389,,,,0.0,0.0,,9.688935,88.0,14.11635,81.0,83.0,11.92689,3.65,2.243056,C ,2.80382,C ,17.1,1012.938,16.6632,0.0,-4.730997,-29.1784992218018,-59.0923004150391,Goya
2017-04-29 00:00:00.0,16.38889,25.2,8.8,,,,17.64722,,,,0.0,0.0,,9.618097,88.0,12.90824,69.0,82.0,9.853916,14.25001,2.238889,C ,2.798611,C ,15.8,1013.212,16.47258,0.0,-5.560998,-29.1784992218018,-59.0923004150391,Goya
2017-04-30 00:00:00.0,17.33472,27.7,9.5,,,,17.53056,,,,0.0,0.0,,8.95502,82.0,14.65335,70.0,82.0,11.36259,9.9,1.70625,C ,2.132813,C ,15.4,1012.097,15.5496,0.0,-8.881001,-29.1784992218018,-59.0923004150391,Goya
2017-05-01 00:00:00.0,18.40833,26.9,12.7,,,,18.14722,,,,0.0,0.0,,7.895205,72.0,16.44597,77.0,74.0,13.95078,13.80001,1.702083,C ,2.127604,C ,14.9,1009.282,14.14746,0.0,-11.537,-29.1784992218018,-59.0923004150391,Goya
2017-05-02 00:00:00.0,20.24305,27.7,14.3,,,,18.84097,,,,0.0,0.0,,8.385233,77.0,17.63226,64.0,89.0,11.78421,9.866666,3.397222,C ,4.246527,C ,19.4,1005.924,14.66112,0.0,-16.84902,-29.1784992218018,-59.0923004150391,Goya
2017-05-03 00:00:00.0,20.30903,24.2,17.9,,,,19.65,,,,0.25,0.0,,,,12.42164,49.0,58.0,,14.11667,1.429167,C ,1.786458,C ,9.6,1007.698,4.23582,0.0,-22.49303,-29.1784992218018,-59.0923004150391,Goya
2017-05-04 00:00:00.0,20.2507,27.1,16.7,,,,19.90209,,,,0.0,0.25,,5.650373,52.0,10.37017,35.0,30.0,,11.16667,1.601389,C ,2.001736,C ,9.8,1006.226,11.16588,0.0,-19.17302,-29.1784992218018,-59.0923004150391,Goya
2017-05-05 00:00:00.0,20.34514,27.9,14.9,,,,19.93194,,,,0.0,0.0,,7.325332,68.0,13.91462,49.0,46.0,,8.116663,1.390278,C ,1.737847,C ,22.0,1006.611,13.11696,0.0,-17.01501,-29.1784992218018,-59.0923004150391,Goya
2017-05-06 00:00:00.0,21.09166,28.1,16.1,,,,20.18125,,,,0.25,0.25,,7.666793,71.0,18.82102,66.0,79.0,12.85748,5.066667,4.726389,E ,5.907987,C ,21.5,1004.406,13.4472,0.0,-20.25202,-29.1784992218018,-59.0923004150391,Goya
2017-05-07 00:00:00.0,23.83334,30.1,21.2,,,,21.18612,,,,44.5,0.0,,1.830117,17.0,27.40953,89.0,94.0,22.08543,0.05,6.384722,E ,7.980903,C ,28.6,1000.657,6.40068,0.0,-23.90403,-29.1784992218018,-59.0923004150391,Goya
2017-05-08 00:00:00.0,22.13126,24.9,19.3,,,,21.45139,,,,0.0,44.5,,2.212073,21.0,16.37806,63.0,60.0,,7.316665,6.588195,S ,8.235244,C ,25.9,1000.69,6.811561,0.0,-23.82103,-29.1784992218018,-59.0923004150391,Goya
2017-05-09 00:00:00.0,18.72499,22.6,15.4,,,,20.61042,,,,0.0,0.0,,5.484284,51.0,17.75429,85.0,86.0,15.37561,0.05,6.913195,S ,8.641493,C ,23.4,1009.507,10.63152,0.0,-13.77801,-29.1784992218018,-59.0923004150391,Goya
2017-05-10 00:00:00.0,16.31319,22.2,11.8,,,,19.4625,,,,0.0,0.0,,7.59014,71.0,16.48974,90.0,88.0,14.29638,0.01666667,6.174304,E ,7.717879,C ,22.3,1011.442,13.04178,0.0,-6.971998,-29.1784992218018,-59.0923004150391,Goya
2017-05-11 00:00:00.0,16.0757,21.4,12.1,,,,18.98264,,,,1.25,0.25,,2.554743,24.0,18.25816,94.0,97.0,15.65817,0.0,6.480556,E ,8.100695,C ,23.4,1005.553,7.08144,0.0,-12.61601,-29.1784992218018,-59.0923004150391,Goya
2017-05-12 00:00:00.0,20.8382,26.7,18.0,,,,20.14304,,,,63.0,50.5,,0.4631246,4.0,9.376811,32.0,41.0,,14.45001,4.947918,E ,6.184897,C ,22.4,999.463,4.6053,0.0,-23.90403,-29.1784992218018,-59.0923004150391,Goya
2017-05-13 00:00:00.0,17.80416,20.7,16.2,,,,20.15277,,,,8.25,21.75,,,,4.237845,21.0,27.0,,12.65001,6.497224,W ,8.12153,C ,22.8,1001.477,2.46192,0.0,-14.19302,-29.1784992218018,-59.0923004150391,Goya
2017-05-14 00:00:00.0,16.88473,18.5,14.2,,,,19.54515,,,,0.0,0.0,,0.4582916,4.0,14.733,75.0,93.0,10.74609,0.0,2.454166,C ,3.067708,C ,12.1,1005.962,4.53834,0.0,-10.87301,-29.1784992218018,-59.0923004150391,Goya
2017-05-15 00:00:00.0,17.79583,22.4,15.2,,,,19.49653,,,,0.25,0.25,,4.755174,45.0,15.89002,77.0,75.0,13.28395,0.05,3.520139,S ,4.400174,C ,17.7,1009.773,9.430679,0.0,-13.36301,-29.1784992218018,-59.0923004150391,Goya
2017-05-16 00:00:00.0,17.48959,22.2,14.2,,,,19.28472,,,,0.0,0.0,,7.582908,71.0,14.16417,70.0,80.0,10.37196,4.866667,3.274306,C ,4.092883,C ,21.1,1008.714,12.60126,0.0,-12.36701,-29.1784992218018,-59.0923004150391,Goya
2017-05-17 00:00:00.0,16.79445,23.7,12.3,,,,18.59167,,,,1.0,0.25,,7.529656,71.0,14.29965,64.0,81.0,5.848922,9.099998,4.352777,E ,5.440972,C ,17.0,1004.388,12.4737,0.0,-12.53301,-29.1784992218018,-59.0923004150391,Goya
2017-05-18 00:00:00.0,18.90001,22.5,17.0,,,,19.42708,,,,4.75,5.5,,,,3.397692,16.0,13.0,,15.53334,4.431251,E ,5.539064,C ,19.7,997.881,1.58808,0.0,-19.00702,-29.1784992218018,-59.0923004150391,Goya
2017-05-19 00:00:00.0,16.73125,19.3,12.3,,,,19.13125,,,,0.0,0.0,,7.539218,71.0,13.58161,74.0,85.0,9.664028,3.616667,7.435416,W ,9.294271,C ,27.7,1000.45,12.3552,0.0,-6.722993,-29.1784992218018,-59.0923004150391,Goya
2017-05-20 00:00:00.0,14.39514,21.0,9.7,,,,17.84306,,,,0.25,0.0,,8.212657,78.0,11.34859,65.0,77.0,,12.15,2.672916,C ,3.341145,C ,15.9,1004.888,13.04634,0.0,-2.49,-29.1784992218018,-59.0923004150391,Goya
2017-05-21 00:00:00.0,16.17778,23.3,11.3,,,,17.47917,,,,0.0,0.25,,8.52771,81.0,13.94178,74.0,86.0,10.44882,9.849999,2.677083,C ,3.346354,C ,19.7,1006.31,13.33314,0.0,-6.805998,-29.1784992218018,-59.0923004150391,Goya
2017-05-22 00:00:00.0,16.53611,23.8,10.6,,,,17.16251,,,,1.0,0.0,,7.648029,73.0,14.75325,73.0,87.0,10.84767,8.649997,3.802084,E ,4.752604,C ,20.2,1007.232,12.29346,0.0,-9.545004,-29.1784992218018,-59.0923004150391,Goya
2017-05-23 00:00:00.0,16.71389,18.4,14.9,,,,17.87916,,,,2.0,2.0,,,,5.999914,32.0,19.0,,12.56667,3.336806,E ,4.171008,C ,13.7,1003.96,1.96692,0.0,-12.78201,-29.1784992218018,-59.0923004150391,Goya
2017-05-24 00:00:00.0,19.45833,22.5,17.5,,,,18.86181,,,,21.25,4.5,,,,5.520734,21.0,29.0,,17.71667,1.986806,C ,2.483507,C ,10.3,1002.042,3.54876,0.0,-22.65903,-29.1784992218018,-59.0923004150391,Goya
2017-05-25 00:00:00.0,20.07848,21.4,19.1,,,,19.60695,,,,2.25,20.0,,,,3.609448,16.0,19.0,,19.73333,5.148611,S ,6.435764,C ,20.4,1001.0,1.60248,0.0,-23.57203,-29.1784992218018,-59.0923004150391,Goya
2017-05-26 00:00:00.0,16.76736,19.1,15.4,,,,18.88126,,,,1.5,1.5,,,,16.69246,91.0,98.0,14.59657,1.566667,10.25208,S ,12.8151,C ,24.6,1009.829,2.06046,0.0,-7.885006,-29.1784992218018,-59.0923004150391,Goya
2017-05-27 00:00:00.0,14.28125,16.9,12.1,,,,17.63194,,,,0.0,0.0,,0.6641978,6.0,14.83227,92.0,96.0,12.55787,0.4333333,10.75139,S ,13.43924,C ,26.9,1013.875,4.42884,0.0,0.1659999,-29.1784992218018,-59.0923004150391,Goya
2017-05-28 00:00:00.0,13.54444,15.8,12.4,,,,17.30138,,,,0.0,0.0,,0.03565159,0.0,9.424678,60.0,60.0,4.735344,6.183332,6.598612,S ,8.248265,C ,21.6,1011.445,3.726779,0.0,0.166,-29.1784992218018,-59.0923004150391,Goya
2017-05-29 00:00:00.0,13.58611,16.4,11.7,,,,17.35278,,,,3.5,0.5,,1.183546,11.0,10.00092,62.0,60.0,5.028089,8.13333,4.576388,S ,5.720485,C ,15.1,1012.656,4.94724,0.0,2.074999,-29.1784992218018,-59.0923004150391,Goya
2017-05-30 00:00:00.0,14.68612,15.4,13.8,,,,17.69446,,,,,12.5,,,,5.490067,34.0,33.0,-4.164392,18.48334,7.816667,S ,9.770833,C ,23.9,1011.136,1.32792,0.0,0.0,-29.1784992218018,-59.0923004150391,Goya
2017-05-31 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,,-29.1784992218018,-59.0923004150391,Goya
2017-06-01 00:00:00.0,,,,,,,,,,,0.0,,,,,,,89.0,,,,  ,,  ,,,,,,-29.1784992218018,-59.0923004150391,Goya
2017-06-02 00:00:00.0,12.85486,19.6,7.6,,,,15.85694,,,,0.0,0.0,,5.240075,51.0,10.82717,66.0,83.0,4.934854,13.08334,1.690972,C ,2.113715,C ,12.6,1010.147,9.185819,0.0,2.655997,-29.1784992218018,-59.0923004150391,Goya
2017-06-03 00:00:00.0,14.55208,18.7,10.4,,,,16.16389,,,,0.0,0.0,,1.338845,13.0,13.07744,75.0,81.0,8.629261,5.266666,2.949306,NE,3.686632,C ,15.5,1005.07,5.01246,0.0,-4.149999,-29.1784992218018,-59.0923004150391,Goya
2017-06-04 00:00:00.0,15.37639,21.2,11.8,,,,16.52917,,,,0.25,0.25,,7.050789,68.0,11.27225,57.0,62.0,,8.899998,4.475695,S ,5.594618,C ,19.9,1005.117,11.043,0.0,-6.474,-29.1784992218018,-59.0923004150391,Goya
2017-06-05 00:00:00.0,13.10764,15.3,11.6,,,,16.59374,,,,0.0,0.0,,,,12.76188,84.0,86.0,10.02745,0.0,7.894444,S ,9.868055,C ,21.8,1007.924,2.7984,0.0,4.481999,-29.1784992218018,-59.0923004150391,Goya
2017-06-06 00:00:00.0,12.42639,17.3,8.6,,,,16.15902,,,,0.0,0.0,,5.427708,53.0,10.29081,69.0,73.0,4.576241,2.416667,3.403472,S ,4.25434,C ,19.2,1008.026,9.269461,0.0,6.391003,-29.1784992218018,-59.0923004150391,Goya
2017-06-07 00:00:00.0,11.61042,13.8,9.4,,,,15.48272,,,,,6.0,,,,3.579677,24.0,31.0,,20.79999,2.247482,C ,2.809353,C ,15.4,1002.487,1.4874,0.0,5.229001,-29.1784992218018,-59.0923004150391,Goya
2017-06-08 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,,-29.1784992218018,-59.0923004150391,Goya
2017-06-09 00:00:00.0,,,,,,,,,,,0.0,,,,,,,91.0,,,,  ,,  ,,,,,,-29.1784992218018,-59.0923004150391,Goya
2017-06-10 00:00:00.0,13.04375,20.1,8.3,,,,14.83125,,,,0.0,0.0,,7.93174,77.0,12.57837,85.0,82.0,10.31785,0.0,5.296529,N ,6.620661,C ,18.0,1008.934,11.7942,0.0,0.2489989,-29.1784992218018,-59.0923004150391,Goya
2017-06-11 00:00:00.0,13.74306,20.8,8.5,,,,15.07292,,,,0.0,0.0,,7.99913,78.0,12.24813,78.0,79.0,8.941921,4.133334,2.609027,C ,3.261284,C ,14.0,1007.609,11.84136,0.0,0.3319991,-29.1784992218018,-59.0923004150391,Goya
2017-06-12 00:00:00.0,13.20069,21.0,6.9,,,,14.76944,,,,0.0,0.0,,7.897153,77.0,9.407574,53.0,63.0,,8.23333,0.5152775,C ,0.6440969,C ,6.5,1008.029,11.7141,0.166,2.075,-29.1784992218018,-59.0923004150391,Goya
2017-06-13 00:00:00.0,13.81041,22.8,7.7,,,,14.67222,,,,0.0,0.0,,8.032966,78.0,9.456214,50.0,59.0,,8.149998,1.207639,C ,1.509549,C ,11.6,1008.809,11.83638,0.0,0.2490011,-29.1784992218018,-59.0923004150391,Goya
2017-06-14 00:00:00.0,16.1875,25.3,10.2,,,,15.2132,,,,0.0,0.0,,7.288027,71.0,14.17768,63.0,79.0,8.909938,7.416664,2.7125,E ,3.390625,C ,14.8,1009.843,11.04624,0.0,-9.296003,-29.1784992218018,-59.0923004150391,Goya
2017-06-15 00:00:00.0,20.59167,27.2,16.5,,,,16.99584,,,,0.25,0.25,,4.305502,42.0,19.89132,72.0,80.0,14.47139,0.0,6.652777,NE,8.315971,C ,25.6,1005.015,7.94022,0.0,-20.16902,-29.1784992218018,-59.0923004150391,Goya
2017-06-16 00:00:00.0,23.2243,27.9,20.7,,,,18.3993,,,,0.0,0.0,,5.334906,52.0,27.07651,95.0,93.0,22.37932,0.0,10.425,NE,13.03125,C ,35.2,998.1306,8.997478,0.0,-23.90403,-29.1784992218018,-59.0923004150391,Goya
2017-06-17 00:00:00.0,23.24236,27.0,20.4,,,,19.02707,,,,0.0,0.0,,3.794471,37.0,25.66146,90.0,83.0,21.17825,0.0,7.179861,NE,8.974826,C ,34.7,996.6403,7.39506,0.0,-23.90403,-29.1784992218018,-59.0923004150391,Goya
2017-06-18 00:00:00.0,14.50139,22.4,10.3,,,,17.48402,,,,0.0,0.0,,,,10.49824,72.0,72.0,7.274251,0.3,15.0132,S ,18.7665,C ,43.0,1010.36,2.23434,0.0,5.892997,-29.1784992218018,-59.0923004150391,Goya
2017-06-19 00:00:00.0,8.494444,14.2,3.8,,,,15.26667,,,,0.0,0.0,,8.192855,80.0,8.730496,84.0,80.0,4.922627,4.366667,2.972918,C ,3.716147,C ,14.6,1018.415,11.9319,12.61601,18.26002,-29.1784992218018,-59.0923004150391,Goya
2017-06-20 00:00:00.0,7.466667,14.6,1.8,,,,13.77639,,,,0.25,0.25,,8.149413,80.0,7.979199,72.0,88.0,2.488103,8.416663,3.209028,C ,4.011285,C ,25.4,1015.715,11.88282,12.61601,15.93602,-29.1784992218018,-59.0923004150391,Goya
2017-06-21 00:00:00.0,10.33681,19.5,3.4,,,,13.69444,,,,0.0,0.0,,3.935387,38.0,9.734664,63.0,66.0,4.202309,9.616667,3.938889,E ,4.923611,C ,21.3,1009.671,7.527001,7.137997,5.394995,-29.1784992218018,-59.0923004150391,Goya
2017-06-22 00:00:00.0,19.56459,27.0,13.5,,,,15.7014,,,,0.0,0.0,,7.617632,74.0,19.16489,78.0,87.0,15.92093,0.0,8.548612,NE,10.68576,C ,33.8,1002.744,11.33154,0.0,-17.51302,-29.1784992218018,-59.0923004150391,Goya
2017-06-23 00:00:00.0,21.44722,27.4,18.6,,,,17.06737,,,,0.0,0.0,,3.666202,36.0,23.15858,91.0,88.0,19.83233,0.0,6.735418,NE,8.419273,C ,24.3,1003.825,7.25058,0.0,-23.90403,-29.1784992218018,-59.0923004150391,Goya
2017-06-24 00:00:00.0,22.60694,27.9,19.8,,,,17.97708,,,,0.0,0.0,,5.166713,50.0,23.98361,88.0,87.0,20.40191,0.0,7.131248,NE,8.914061,C ,31.8,1006.269,8.804578,0.0,-23.90403,-29.1784992218018,-59.0923004150391,Goya
2017-06-25 00:00:00.0,22.91805,27.8,19.5,,,,18.61042,,,,0.0,0.0,,7.280241,71.0,23.49904,86.0,87.0,20.06279,0.0,8.754168,NE,10.94271,C ,29.9,1005.824,10.99548,0.0,-23.90403,-29.1784992218018,-59.0923004150391,Goya
2017-06-26 00:00:00.0,21.75278,26.1,18.9,,,,18.64444,,,,0.0,0.0,,4.913139,48.0,22.01207,86.0,83.0,19.01083,0.0,8.068751,E ,10.08594,C ,28.4,1003.24,8.554021,0.0,-23.90403,-29.1784992218018,-59.0923004150391,Goya
2017-06-27 00:00:00.0,21.64861,24.7,19.6,,,,18.75069,,,,0.0,0.0,,2.188627,21.0,20.93605,84.0,81.0,18.1939,0.0,8.113888,NE,10.14236,C ,31.2,1004.963,5.740379,0.0,-23.15703,-29.1784992218018,-59.0923004150391,Goya
2017-06-28 00:00:00.0,16.29028,19.9,14.6,,,,18.24721,,,,13.0,12.75,,,,13.50264,75.0,71.0,10.63711,11.31667,7.384723,S ,9.230904,C ,20.0,1011.062,2.19096,0.0,-3.568998,-29.1784992218018,-59.0923004150391,Goya
2017-06-29 00:00:00.0,14.45278,16.0,13.6,,,,17.54513,,,,0.25,0.5,,,,9.51556,58.0,67.0,5.144258,13.90001,4.18611,S ,5.232637,C ,13.4,1010.383,1.74864,0.0,0.166,-29.1784992218018,-59.0923004150391,Goya
2017-06-30 00:00:00.0,13.8243,17.3,10.2,,,,17.15555,,,,0.5,0.25,,4.075874,40.0,12.59168,80.0,78.0,8.587704,7.299998,2.484028,C ,3.105035,C ,15.9,1014.868,7.726139,0.0,1.079,-29.1784992218018,-59.0923004150391,Goya
2017-07-01 00:00:00.0,12.60417,20.2,6.8,,,,16.03334,,,,0.25,0.25,,7.802537,76.0,9.677782,57.0,57.0,,11.6,2.322917,C ,2.903646,C ,15.8,1017.879,11.61798,0.498,3.734998,-29.1784992218018,-59.0923004150391,Goya
2017-07-02 00:00:00.0,13.67847,21.5,7.9,,,,15.76874,,,,0.0,0.25,,8.298069,81.0,13.12896,83.0,84.0,10.74663,8.533331,5.379167,E ,6.723959,C ,18.2,1017.944,12.15546,0.0,-0.3320007,-29.1784992218018,-59.0923004150391,Goya
2017-07-03 00:00:00.0,15.2389,23.8,8.9,,,,15.99584,,,,0.75,0.75,,7.566743,74.0,16.91438,92.0,91.0,14.37248,0.0,6.398611,E ,7.998264,C ,21.4,1014.008,11.4156,0.0,-5.727,-29.1784992218018,-59.0923004150391,Goya
2017-07-04 00:00:00.0,17.43217,23.4,13.7,,,,16.56084,,,,0.0,0.0,0.0,7.434846,72.0,17.45966,87.0,86.0,15.34611,0.03333334,9.274126,E ,11.59266,C ,31.8,1009.238,11.30208,0.0,-12.36701,-29.1784992218018,-59.0923004150391,Goya
2017-07-05 00:00:00.0,18.3736,24.2,14.4,,,,16.96111,,,,0.0,0.0,0.0,5.353582,52.0,18.0874,88.0,88.0,15.85897,0.0,5.346528,NE,6.683159,C ,31.7,1009.429,9.146156,0.0,-12.035,-29.1784992218018,-59.0923004150391,Goya
2017-07-06 00:00:00.0,18.31944,23.1,15.3,,,,17.37709,,,,0.75,0.0,0.0,1.1085,11.0,17.5792,82.0,86.0,15.10845,1.15,3.05625,E ,3.820313,C ,22.0,1010.462,4.70886,0.0,-15.85301,-29.1784992218018,-59.0923004150391,Goya
2017-07-07 00:00:00.0,18.90625,23.8,15.9,,,,17.8521,,,,1.25,1.0,0.75,1.231504,12.0,17.65952,77.0,90.0,14.53611,2.833333,3.239584,E ,4.04948,C ,15.5,1009.967,4.852739,0.0,-18.17702,-29.1784992218018,-59.0923004150391,Goya
2017-07-08 00:00:00.0,17.78611,19.7,16.5,,,,17.88611,,,,4.75,5.5,2.25,,,7.543514,37.0,29.0,,16.41668,2.261111,C ,2.826389,C ,17.5,1010.434,0.58842,0.0,-14.35901,-29.1784992218018,-59.0923004150391,Goya
2017-07-09 00:00:00.0,18.4243,24.3,15.6,,,,18.12014,,,,0.0,0.25,0.25,1.924946,19.0,9.67399,39.0,50.0,,8.866665,1.161111,C ,1.451389,C ,10.7,1009.731,5.618878,0.0,-16.93201,-29.1784992218018,-59.0923004150391,Goya
2017-07-10 00:00:00.0,19.86111,26.9,17.3,,,,18.67153,,,,5.5,2.5,2.0,2.913885,28.0,10.46567,39.0,41.0,,13.26667,2.617361,C ,3.271702,C ,20.9,1010.312,6.688138,0.0,-19.17302,-29.1784992218018,-59.0923004150391,Goya
2017-07-11 00:00:00.0,16.24584,19.6,14.4,,,,18.29999,,,,7.25,10.0,3.75,,,4.2673,23.0,28.0,,10.38334,6.37847,S ,7.973088,C ,19.8,1011.115,1.93218,0.0,-6.723005,-29.1784992218018,-59.0923004150391,Goya
2017-07-12 00:00:00.0,20.96388,29.1,16.1,,,,18.6743,,,,0.0,0.25,0.25,7.180194,69.0,14.71883,50.0,47.0,,6.799998,4.620834,E ,5.776043,C ,24.4,1007.739,11.29224,0.0,-19.83702,-29.1784992218018,-59.0923004150391,Goya
2017-07-13 00:00:00.0,22.68472,29.2,18.8,,,,18.93611,,,,0.0,0.0,0.0,7.636738,74.0,21.01696,78.0,73.0,18.26799,0.0,6.985415,NE,8.73177,C ,35.5,1004.078,11.8215,0.0,-23.73803,-29.1784992218018,-59.0923004150391,Goya
2017-07-14 00:00:00.0,22.57083,28.5,17.0,,,,19.15626,,,,0.0,0.0,0.0,7.342419,71.0,22.03621,81.0,83.0,18.90624,0.0,5.675694,E ,7.094618,C ,27.0,1002.121,11.54868,0.0,-23.24003,-29.1784992218018,-59.0923004150391,Goya
2017-07-15 00:00:00.0,22.22222,28.3,16.3,,,,19.4493,,,,0.25,0.0,0.0,5.311391,51.0,21.74467,88.0,88.0,18.64942,0.0,12.67222,NE,15.84028,C ,41.8,997.8907,9.402481,0.0,-19.25602,-29.1784992218018,-59.0923004150391,Goya
2017-07-16 00:00:00.0,10.01667,16.3,7.9,,,,16.58194,,,,0.0,0.25,0.25,,,10.79669,94.0,90.0,8.015459,1.566667,14.19236,S ,17.74045,C ,45.9,1014.797,2.14662,1.328,17.43002,-29.1784992218018,-59.0923004150391,Goya
2017-07-17 00:00:00.0,6.409029,10.4,2.0,,,,14.50625,,,,0.0,0.0,0.0,8.290642,79.0,7.088858,81.0,75.0,1.742274,2.816667,4.614585,C ,5.768231,C ,24.6,1024.107,12.7164,15.77001,,-29.1784992218018,-59.0923004150391,Goya
2017-07-18 00:00:00.0,6.084028,15.0,-0.1,,,,13.23611,,,,0.0,0.0,0.0,8.582604,82.0,6.713982,73.0,79.0,0.9699935,6.466665,2.48264,C ,3.103299,C ,13.9,1021.284,13.08786,14.60801,10.624,-29.1784992218018,-59.0923004150391,Goya
2017-07-19 00:00:00.0,8.402082,17.3,1.6,,,,12.95,,,,0.0,0.0,0.0,8.396578,80.0,8.42239,77.0,77.0,4.297145,4.366667,3.280555,C ,4.100694,C ,19.5,1016.26,12.94038,7.967996,13.11401,-29.1784992218018,-59.0923004150391,Goya
2017-07-20 00:00:00.0,11.02639,20.1,3.9,,,,13.27639,,,,0.0,0.0,0.0,8.376242,80.0,10.0514,80.0,81.0,6.89822,3.4,4.080554,C ,5.100693,C ,25.3,1011.01,12.97512,6.141997,7.967996,-29.1784992218018,-59.0923004150391,Goya
2017-07-21 00:00:00.0,12.27153,22.3,4.1,,,,13.28402,,,,0.0,0.0,0.0,8.496449,81.0,9.238865,65.0,73.0,4.385948,6.733332,1.197222,C ,1.496528,C ,10.6,1012.091,13.16646,4.647998,4.730998,-29.1784992218018,-59.0923004150391,Goya
2017-07-22 00:00:00.0,13.78334,23.7,6.4,,,,13.71597,,,,0.0,0.0,0.0,8.00722,76.0,13.29652,75.0,83.0,10.10735,7.866663,4.661805,E ,5.827256,C ,22.0,1007.056,12.68538,0.83,-2.987999,-29.1784992218018,-59.0923004150391,Goya
2017-07-23 00:00:00.0,20.61597,28.6,15.8,,,,15.55416,,,,0.0,0.0,0.0,4.355595,41.0,18.60301,75.0,74.0,16.33615,0.0,5.128473,E ,6.410592,C ,21.6,1002.326,8.682781,0.0,-20.08602,-29.1784992218018,-59.0923004150391,Goya
2017-07-24 00:00:00.0,23.51667,30.6,16.8,,,,17.22361,,,,0.0,0.0,0.0,6.89607,65.0,20.32936,74.0,82.0,17.62407,0.0,3.908332,NE,4.885416,C ,16.2,1004.654,11.5659,0.0,-23.57203,-29.1784992218018,-59.0923004150391,Goya
2017-07-25 00:00:00.0,21.25417,27.6,16.5,,,,18.17292,,,,0.0,0.0,0.0,6.459737,61.0,13.62809,49.0,47.0,,3.866668,3.184028,S ,3.980035,C ,17.8,1007.513,11.13408,0.0,-21.41403,-29.1784992218018,-59.0923004150391,Goya
