Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Suelo_10cm_Media,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio,Localidad,mes_sin,mes_cos
2019-07-09,15.20486,20.2,10.0,14.25763,0.0,0.0,0.0,14.35744,79.0,78.0,12.30035,0.0,1009.646,5.735519,0.0,-9.545004,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-10,19.29791,27.6,15.4,15.76389,0.0,0.0,0.0,16.89339,76.0,72.0,14.81351,0.0,1006.022,8.50506,0.0,-15.35501,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-11,20.22778,27.4,15.2,16.6243,0.0,0.0,0.0,19.10961,79.0,77.0,16.70817,0.0,1002.51,6.99978,0.0,-18.01102,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-12,21.75208,26.7,17.1,17.89028,0.0,0.0,0.0,20.24742,82.0,82.0,17.65829,0.0,1002.728,9.141,0.0,-21.41402,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-13,16.45764,17.6,15.4,17.4514,0.0,0.0,0.0,18.25666,100.0,100.0,16.05249,0.0,1005.863,1.6848,0.0,-7.885006,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-14,15.42014,22.0,10.0,16.84583,0.0,0.0,0.0,14.50315,85.0,79.0,12.40198,0.0,1007.95,10.34508,0.0,-4.814001,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-15,14.11319,21.8,7.9,16.16944,0.0,0.0,0.0,13.18516,84.0,82.0,10.89591,7.066665,1011.622,12.39396,0.0,0.5810007,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-16,12.35347,19.7,6.3,15.42569,0.0,0.0,0.0,11.43963,83.0,80.0,8.706173,10.43333,1014.309,12.56034,2.324,7.054998,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-17,11.61597,20.8,4.8,14.77222,0.0,0.0,0.0,11.73715,82.0,80.0,9.104505,8.099997,1012.4,13.02912,6.805997,2.904999,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-18,15.87361,23.1,9.8,15.5875,0.0,0.0,0.0,15.19262,83.0,80.0,13.10845,1.566667,1009.503,9.465598,0.0,-7.221002,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-19,17.24445,23.6,11.6,16.69722,0.0,0.0,0.0,18.36034,90.0,89.0,15.99224,4.683334,1008.36,11.23776,0.0,-13.03101,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-20,20.3007,25.6,16.6,17.83542,0.0,0.0,0.0,21.0919,86.0,84.0,18.32029,0.0,1002.263,10.2222,0.0,-20.41802,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-21,25.38195,30.9,21.9,18.9507,1.0,0.8,0.8,20.9658,65.0,61.0,18.24671,0.4,994.358,11.43204,0.0,-23.90403,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-22,18.20278,25.3,13.3,18.29444,2.2,1.4,1.0,17.15938,92.0,96.0,15.00144,1.516667,1002.459,1.6464,0.0,-8.299998,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-23,11.86736,13.8,10.7,16.01112,10.2,4.6,1.0,13.64213,100.0,100.0,11.57801,23.99998,1008.191,0.7993199,0.0,11.95201,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-24,10.10348,12.0,8.9,14.46597,26.2,23.40001,5.6,12.08363,100.0,100.0,9.750698,23.99998,1013.557,0.68862,0.0,,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-25,9.956942,11.3,8.7,14.07986,0.4,9.799999,1.8,12.09757,100.0,100.0,9.760416,17.05001,1010.418,2.541841,0.0,,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-26,9.281944,11.3,7.9,13.72779,0.0,0.0,0.0,12.03802,100.0,100.0,9.660418,2.7,1014.114,2.64558,0.0,,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-30,13.82708,21.1,8.3,15.38403,0.0,0.0,0.0,14.27788,91.0,88.0,12.08985,11.9,1009.49,13.59858,0.0,0.8299999,Goya,-0.4999999999999997,-0.8660254037844388
2019-07-31,16.88472,26.3,10.5,15.76945,0.0,0.0,0.0,18.59809,89.0,86.0,16.0287,9.966667,1002.714,13.4811,0.0,-10.624,Goya,-0.4999999999999997,-0.8660254037844388
2019-08-01,16.21458,19.7,11.9,16.01945,0.0,0.0,0.0,16.03591,93.0,90.0,13.68748,8.566664,1003.792,2.4042,0.0,-3.319993,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-02,12.13542,17.7,6.5,14.5,0.0,0.0,0.0,9.430096,71.0,68.0,5.957244,0.2666667,1017.94,14.29134,2.49,8.050992,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-03,10.32083,18.0,4.4,13.64305,0.0,0.0,0.0,9.167132,75.0,72.0,5.501071,8.166663,1020.318,14.3904,7.635996,11.288,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-04,10.81111,18.9,4.3,13.49166,0.0,0.0,0.0,9.172359,71.0,67.0,5.588752,6.549998,1020.219,14.724,6.805997,6.971999,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-05,12.73819,22.7,3.5,13.72709,0.0,0.0,0.0,10.69834,72.0,68.0,7.702471,7.249998,1014.611,15.0933,7.469996,0.7469995,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-06,17.48264,26.1,10.8,14.95486,0.0,0.0,0.0,15.56722,77.0,75.0,13.38944,0.65,1006.915,14.48592,0.0,-9.13,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-07,19.02222,27.5,11.9,16.12778,0.4,0.0,0.0,19.41853,85.0,83.0,16.76722,8.949998,1007.099,12.20892,0.0,-14.11001,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-08,18.19792,20.6,16.0,17.12431,0.0,0.4,0.2,19.69127,99.0,100.0,17.22076,9.650001,1006.318,3.7296,0.0,-13.77801,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-09,12.09861,16.0,10.4,15.83611,0.0,0.0,0.0,13.42231,100.0,100.0,11.3125,10.36667,1008.15,2.28138,0.0,10.54101,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-10,11.06944,17.6,5.9,15.04305,0.0,0.0,0.0,11.37577,88.0,84.0,8.751945,1.35,1012.816,15.16104,3.153999,10.209,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-11,12.90972,19.5,8.2,15.07153,0.0,0.0,0.0,14.26747,92.0,90.0,12.12696,8.066664,1007.092,10.22106,0.0,-0.3320003,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-12,15.30208,21.7,9.3,15.52569,0.0,0.0,0.0,13.4472,79.0,76.0,11.03547,2.533333,1011.228,12.61542,0.0,-3.900998,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-13,10.94306,15.4,5.9,14.59445,0.0,0.0,0.0,8.712974,73.0,72.0,4.760481,0.0,1023.837,15.56352,5.809998,14.02701,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-14,7.299304,15.5,1.6,13.66944,0.0,0.0,0.0,7.823766,76.0,74.0,3.296692,0.5500001,1021.445,15.6792,10.624,14.11001,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-15,11.82153,22.8,3.1,14.01597,0.0,0.0,0.0,11.8241,78.0,75.0,9.054406,5.166667,1011.591,13.7115,6.971997,-0.5809997,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-16,19.95416,29.4,13.7,16.02639,0.0,0.0,0.0,18.50823,76.0,75.0,16.08086,0.0,1003.772,11.15454,0.0,-15.60401,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-17,23.65833,30.7,19.8,17.62014,0.0,0.0,0.0,18.68211,68.0,65.0,16.39639,0.0,999.1946,12.63816,0.0,-22.49303,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-18,15.60208,21.2,10.4,16.86597,0.0,0.0,0.0,12.52973,77.0,73.0,10.15861,0.0,1010.606,14.15928,0.0,-2.158001,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-19,10.67917,16.9,4.9,15.49305,0.0,0.0,0.0,9.451621,77.0,75.0,6.038047,0.0,1016.456,15.66798,4.647998,12.53301,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-20,10.54861,19.8,2.9,14.98542,0.0,0.0,0.0,9.569906,75.0,72.0,6.113634,0.0,1017.308,16.06494,7.801996,6.972002,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-21,12.64375,22.6,5.1,15.2382,0.0,0.0,0.0,10.60928,73.0,68.0,7.61551,0.0,1015.431,16.48109,5.975997,3.153999,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-22,12.73542,19.9,9.1,15.1743,0.0,0.0,0.0,11.25537,78.0,78.0,8.5694,0.0,1016.024,9.269521,0.0,3.734998,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-23,13.04097,22.9,5.1,14.95694,0.0,0.0,0.0,11.38737,77.0,72.0,8.642823,7.433331,1014.557,16.36392,5.477998,2.074999,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-24,15.03889,24.9,8.5,15.36805,0.0,0.0,0.0,12.46014,72.0,70.0,10.01886,2.8,1010.464,14.10078,0.0,-2.572999,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-25,16.71042,22.1,13.5,15.95624,16.4,15.0,3.4,16.97651,87.0,90.0,14.761,6.266665,1006.974,3.60792,0.0,-12.20101,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-26,19.72778,25.0,16.9,17.58751,0.0,1.4,0.8,21.37124,93.0,91.0,18.50471,9.916668,1007.909,14.31102,0.0,-18.75802,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-27,19.96805,27.5,13.8,18.49097,0.0,0.0,0.0,21.03538,89.0,85.0,18.1235,8.516664,1010.806,15.28026,0.0,-16.35102,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-28,22.94375,31.2,16.6,19.275,0.0,0.0,0.0,22.03255,77.0,73.0,18.9707,0.0,1004.511,15.9819,0.0,-20.41802,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-29,26.13819,34.2,19.4,20.23472,0.0,0.0,0.0,22.67919,70.0,66.0,19.49808,0.0,999.8516,15.92142,0.0,-23.90403,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-30,20.17013,24.6,14.6,19.86875,0.0,0.0,0.0,19.95816,92.0,91.0,17.31367,2.966667,1001.787,11.02374,0.0,-16.35102,Goya,-0.8660254037844385,-0.5000000000000004
2019-08-31,15.2375,21.5,9.9,18.16875,0.0,0.0,0.0,11.92048,74.0,70.0,9.337076,0.0,1010.247,18.05124,0.0,-2.241,Goya,-0.8660254037844385,-0.5000000000000004
2019-09-01,14.46805,22.5,7.5,17.18958,0.0,0.0,0.0,10.18296,65.0,63.0,7.106517,1.716667,1011.252,18.31494,0.0,-1.162001,Goya,-1.0,-1.8369701987210297e-16
2019-09-02,15.11944,23.8,7.9,17.07014,0.0,0.0,0.0,10.79629,65.0,61.0,8.022107,1.233333,1007.894,17.9208,0.0,-3.817999,Goya,-1.0,-1.8369701987210297e-16
2019-09-03,12.26111,16.8,8.1,16.65833,0.0,0.0,0.0,9.5107,72.0,70.0,6.158653,0.0,1013.837,15.06234,0.166,9.13,Goya,-1.0,-1.8369701987210297e-16
2019-09-04,10.94375,18.6,5.1,15.90069,0.0,0.0,0.0,7.801342,62.0,56.0,3.320292,0.0,1018.152,17.79534,6.639997,7.884999,Goya,-1.0,-1.8369701987210297e-16
2019-09-05,11.69653,19.1,6.7,15.78264,0.0,0.0,0.0,8.730793,64.0,63.0,4.920919,0.0,1016.184,13.5954,1.328,7.470001,Goya,-1.0,-1.8369701987210297e-16
2019-09-06,13.77639,20.0,8.4,15.83958,0.0,0.0,0.0,13.6383,81.0,80.0,11.36966,0.0,1005.621,5.29074,0.0,-2.49,Goya,-1.0,-1.8369701987210297e-16
2019-09-07,17.52639,24.5,12.7,16.87014,0.0,0.0,0.0,18.95955,90.0,89.0,16.49844,0.2666667,1002.616,9.825299,0.0,-15.27201,Goya,-1.0,-1.8369701987210297e-16
2019-09-08,17.75208,19.8,16.0,17.63264,1.2,0.4,0.2,19.84394,99.0,99.0,17.36534,5.433333,1001.806,4.79928,0.0,-14.52501,Goya,-1.0,-1.8369701987210297e-16
2019-09-09,18.78542,24.7,16.8,18.10278,4.2,1.2,0.4,20.30416,94.0,95.0,17.66648,9.933333,998.6678,9.600182,0.0,-16.60002,Goya,-1.0,-1.8369701987210297e-16
2019-09-10,16.11389,18.8,14.1,17.53403,1.0,4.6,1.4,17.30865,95.0,94.0,15.21096,6.999998,1006.201,5.38512,0.0,-5.644002,Goya,-1.0,-1.8369701987210297e-16
2019-09-11,15.79583,19.0,13.5,17.00208,0.0,0.2,0.2,16.512,94.0,94.0,14.46064,1.916667,1006.038,5.490719,0.0,-5.145999,Goya,-1.0,-1.8369701987210297e-16
2019-09-12,14.44375,19.6,11.0,16.91042,0.0,0.0,0.0,13.8024,87.0,84.0,11.63712,3.166667,1012.756,18.36504,0.0,-0.2490014,Goya,-1.0,-1.8369701987210297e-16
2019-09-13,14.39097,23.5,6.4,16.85834,0.0,0.0,0.0,13.7144,82.0,78.0,11.44005,8.18333,1011.574,18.43128,1.328,-2.241,Goya,-1.0,-1.8369701987210297e-16
2019-09-14,17.92291,26.1,12.1,18.1375,0.0,0.0,0.0,16.8534,81.0,79.0,14.67995,0.0,1004.007,19.09116,0.0,-12.86501,Goya,-1.0,-1.8369701987210297e-16
2019-09-15,23.52431,34.5,15.9,19.53264,0.0,0.0,0.0,24.1952,78.0,74.0,20.28573,1.283333,995.7083,16.5789,0.0,-20.25202,Goya,-1.0,-1.8369701987210297e-16
2019-09-16,21.29931,25.9,16.1,19.71807,0.0,0.0,0.0,19.22566,82.0,82.0,16.51908,0.0,1002.685,6.59316,0.0,-19.00702,Goya,-1.0,-1.8369701987210297e-16
2019-09-17,16.68958,21.7,11.3,18.50486,0.0,0.0,0.0,13.08229,71.0,68.0,10.82589,0.0,1005.361,13.76442,0.0,-9.794001,Goya,-1.0,-1.8369701987210297e-16
2019-09-18,17.32014,25.6,8.3,18.6375,0.0,0.0,0.0,11.20869,60.0,58.0,8.540512,1.416667,1001.832,20.80944,0.0,-7.469999,Goya,-1.0,-1.8369701987210297e-16
2019-09-19,18.58334,26.8,11.1,18.80695,0.0,0.0,0.0,14.22621,67.0,65.0,11.95735,1.483333,998.761,18.34884,0.0,-12.45001,Goya,-1.0,-1.8369701987210297e-16
2019-09-20,15.3868,21.4,9.6,18.35416,0.0,0.0,0.0,8.480326,53.0,52.0,4.521491,0.0,1010.649,20.6403,0.0,-2.572999,Goya,-1.0,-1.8369701987210297e-16
2019-09-21,15.07986,24.9,6.0,17.79236,0.0,0.0,0.0,8.513984,51.0,47.0,4.488039,0.0,1013.153,21.49746,1.494,-2.324,Goya,-1.0,-1.8369701987210297e-16
2019-09-22,17.18541,26.8,7.5,17.92777,0.0,0.0,0.0,9.129807,49.0,45.0,5.522242,0.0,1016.339,22.20366,0.0,-6.888999,Goya,-1.0,-1.8369701987210297e-16
2019-09-23,17.68958,26.8,9.4,18.49098,0.0,0.0,0.0,12.53161,60.0,60.0,10.11352,0.0,1012.173,21.64128,0.0,-11.95201,Goya,-1.0,-1.8369701987210297e-16
2019-09-24,19.75416,29.1,12.1,19.28819,0.0,0.0,0.0,13.31812,60.0,57.0,11.07152,0.0,1010.943,19.97676,0.0,-14.52501,Goya,-1.0,-1.8369701987210297e-16
2019-09-25,20.31945,30.1,10.1,19.47222,0.0,0.0,0.0,12.2891,56.0,52.0,9.775379,0.0,1010.855,22.1826,0.0,-11.537,Goya,-1.0,-1.8369701987210297e-16
2019-09-26,21.22152,30.8,10.9,19.64167,0.0,0.0,0.0,12.37801,51.0,48.0,9.99304,0.0,1010.053,22.17978,0.0,-15.52101,Goya,-1.0,-1.8369701987210297e-16
2019-09-27,21.05416,29.2,12.9,20.13333,0.0,0.0,0.0,14.93789,61.0,60.0,12.7889,0.0,1007.502,21.69606,0.0,-17.18102,Goya,-1.0,-1.8369701987210297e-16
2019-09-28,22.11389,32.2,14.0,20.7125,0.0,0.0,0.0,16.34679,63.0,61.0,14.1998,0.0,1004.809,20.76504,0.0,-17.18102,Goya,-1.0,-1.8369701987210297e-16
2019-09-29,24.44792,34.2,16.0,21.31319,0.0,0.0,0.0,17.36073,58.0,51.0,15.13999,0.0,1000.856,21.58831,0.0,-20.75002,Goya,-1.0,-1.8369701987210297e-16
2019-09-30,28.54445,36.8,21.6,22.11528,0.0,0.0,0.0,20.51635,51.0,49.0,17.80078,0.0,992.5186,18.37794,0.0,-23.90403,Goya,-1.0,-1.8369701987210297e-16
2019-10-01,27.72014,34.7,17.1,23.025,25.40001,1.0,0.6,21.00122,66.0,69.0,18.17292,2.366667,991.85,16.9998,0.0,-20.91602,Goya,-0.8660254037844386,0.5000000000000001
2019-10-02,16.36597,17.9,14.7,20.10835,1.6,26.00001,6.6,18.51203,100.0,100.0,16.26325,14.30001,1003.494,2.57418,0.0,-6.391003,Goya,-0.8660254037844386,0.5000000000000001
2019-10-03,16.82569,19.7,14.8,19.12641,0.8,0.8,0.2,19.07296,99.0,99.0,16.72495,11.88334,1007.013,3.84348,0.0,-10.12601,Goya,-0.8660254037844386,0.5000000000000001
2019-10-04,17.24792,19.4,16.5,19.15486,1.4,1.4,0.4,19.46393,100.0,100.0,17.05902,13.73334,1005.755,4.567261,0.0,-13.03101,Goya,-0.8660254037844386,0.5000000000000001
2019-10-05,15.83958,18.1,14.6,18.26042,0.0,0.0,0.0,16.83411,96.0,95.0,14.77453,2.466667,1010.641,5.28144,0.0,-3.734998,Goya,-0.8660254037844386,0.5000000000000001
2019-10-06,16.94792,24.1,11.6,18.88472,0.0,0.0,0.0,15.72688,82.0,78.0,13.61296,0.0,1011.082,21.26496,0.0,-8.963998,Goya,-0.8660254037844386,0.5000000000000001
2019-10-07,19.18195,29.1,10.6,19.85069,0.0,0.0,0.0,17.54519,77.0,74.0,15.22633,7.333331,1006.793,23.29482,0.0,-13.94401,Goya,-0.8660254037844386,0.5000000000000001
2019-10-08,22.28751,30.6,14.2,21.10694,0.0,0.0,0.0,19.05199,74.0,71.0,16.6377,6.349999,1008.01,21.6543,0.0,-18.26002,Goya,-0.8660254037844386,0.5000000000000001
2019-10-09,23.04097,31.8,15.3,22.0125,0.0,0.0,0.0,18.89691,68.0,64.0,16.52487,0.0,1005.733,23.49841,0.0,-19.92002,Goya,-0.8660254037844386,0.5000000000000001
2019-10-10,26.56111,35.4,19.4,22.90833,0.0,0.0,0.0,20.55359,60.0,55.0,17.88282,0.0,1000.398,22.50864,0.0,-23.90403,Goya,-0.8660254037844386,0.5000000000000001
2019-10-11,30.29584,38.3,23.5,24.02639,0.0,0.0,0.0,23.86771,55.0,51.0,20.30208,0.0,996.7839,22.11432,0.0,-23.90403,Goya,-0.8660254037844386,0.5000000000000001
2019-10-12,32.15208,38.8,26.3,25.06875,0.0,0.0,0.0,26.33082,57.0,51.0,21.89599,0.0,994.2357,22.06669,0.0,-23.90403,Goya,-0.8660254037844386,0.5000000000000001
2019-10-13,26.84306,31.4,22.6,24.68403,32.8,0.0,0.0,22.79506,70.0,69.0,19.52224,0.15,1000.127,17.15664,0.0,-23.90403,Goya,-0.8660254037844386,0.5000000000000001
2019-10-14,13.3493,22.6,10.0,19.39236,22.60002,55.20002,6.2,13.88352,99.0,100.0,11.77871,22.76665,1009.516,1.76838,0.0,8.881008,Goya,-0.8660254037844386,0.5000000000000001
2019-10-15,13.33958,16.0,11.2,17.5653,2.4,2.2,0.6,15.90177,100.0,99.0,13.86004,15.05001,1010.874,2.44566,0.0,3.485998,Goya,-0.8660254037844386,0.5000000000000001
2019-10-16,16.74097,19.3,14.7,18.54653,2.0,0.6,0.2,19.63747,100.0,100.0,17.1743,14.98334,1007.944,2.79918,0.0,-11.537,Goya,-0.8660254037844386,0.5000000000000001
2019-10-17,18.75694,23.7,16.9,19.54722,0.8,2.6,1.2,21.26832,97.0,98.0,18.43929,9.666665,1006.008,6.546421,0.0,-18.50902,Goya,-0.8660254037844386,0.5000000000000001
2019-10-18,19.46319,25.2,15.3,20.34513,0.0,0.0,0.0,19.60987,89.0,87.0,17.11968,3.066667,1009.472,15.17466,0.0,-17.18102,Goya,-0.8660254037844386,0.5000000000000001
2019-10-19,19.19097,25.9,12.4,20.34444,3.2,0.0,0.0,14.86476,68.0,63.0,12.83462,0.0,1011.081,20.7213,0.0,-16.93201,Goya,-0.8660254037844386,0.5000000000000001
2019-10-20,15.39722,19.7,10.8,18.8368,18.0,20.80001,3.4,14.88293,92.0,98.0,12.87223,14.36667,1006.084,1.56636,0.0,0.5809991,Goya,-0.8660254037844386,0.5000000000000001
2019-10-21,15.80903,23.2,11.8,18.35,0.0,0.4,0.2,16.19525,88.0,86.0,14.0839,8.983332,1006.665,18.94602,0.0,-5.893,Goya,-0.8660254037844386,0.5000000000000001
2019-10-22,17.95069,25.4,9.9,19.6132,0.0,0.0,0.0,15.98063,78.0,74.0,13.84255,7.116664,1007.442,24.0987,0.0,-11.454,Goya,-0.8660254037844386,0.5000000000000001
2019-10-23,19.3,26.7,12.2,20.55833,0.0,0.0,0.0,15.87003,73.0,69.0,13.76885,0.0,1007.064,23.37276,0.0,-14.11001,Goya,-0.8660254037844386,0.5000000000000001
2019-10-24,21.29792,29.2,13.2,21.29306,0.0,0.0,0.0,16.4903,67.0,61.0,14.39544,1.066667,1005.855,25.54914,0.0,-17.51302,Goya,-0.8660254037844386,0.5000000000000001
2019-10-25,22.13542,29.6,15.6,21.90417,0.0,0.0,0.0,14.5278,59.0,53.0,12.46688,0.0,1006.547,26.06682,0.0,-18.50902,Goya,-0.8660254037844386,0.5000000000000001
2019-10-26,23.30765,32.8,14.4,21.91666,0.0,0.0,0.0,18.88251,62.0,59.0,16.36773,0.0,998.7667,20.95494,0.0,-19.50502,Goya,-0.8660254037844386,0.5000000000000001
2019-10-27,25.37014,28.3,22.9,22.83264,0.0,0.0,0.0,23.47528,75.0,75.0,20.03338,0.0,995.0829,16.58136,0.0,-23.90403,Goya,-0.8660254037844386,0.5000000000000001
2019-10-28,28.62292,39.6,21.1,23.82222,0.0,0.0,0.0,26.45027,66.0,61.0,21.89529,0.0,992.0918,24.14201,0.0,-23.90403,Goya,-0.8660254037844386,0.5000000000000001
2019-10-29,28.74444,37.4,23.2,25.27986,0.0,0.0,0.0,29.84003,78.0,74.0,23.96693,0.0,992.9812,20.7417,0.0,-23.90403,Goya,-0.8660254037844386,0.5000000000000001
2019-10-30,26.63541,31.5,19.8,25.22083,3.4,0.0,0.0,28.45562,86.0,85.0,23.06456,0.0,997.2673,15.58698,0.0,-23.90403,Goya,-0.8660254037844386,0.5000000000000001
2019-10-31,20.8243,24.8,18.1,23.39931,0.0,3.4,3.2,23.3971,93.0,92.0,19.97829,3.916667,1004.989,6.618001,0.0,-23.90403,Goya,-0.8660254037844386,0.5000000000000001
2019-11-01,25.08194,32.5,19.5,24.22292,0.0,0.0,0.0,27.01827,82.0,78.0,22.27591,3.966667,1001.983,21.71472,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-02,26.18958,30.5,22.0,24.62987,15.6,0.0,0.0,26.54491,82.0,79.0,21.93517,0.0,1000.472,15.38142,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-03,22.12014,26.5,19.9,23.78125,6.0,15.8,3.0,25.02632,94.0,95.0,21.06872,7.799998,1000.68,9.91278,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-04,21.5257,23.8,20.6,22.8625,29.8,35.60001,17.8,25.34085,100.0,100.0,21.2841,10.65,995.4138,2.97366,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-05,22.60278,28.5,17.8,23.43333,0.0,0.0,0.0,23.7241,86.0,84.0,20.1521,6.233332,1003.785,23.37912,0.0,-23.15703,Goya,-0.5000000000000004,0.8660254037844384
2019-11-06,23.09791,29.5,17.3,23.925,0.0,0.0,0.0,21.84334,78.0,74.0,18.83025,0.0,1004.75,24.03534,0.0,-21.58002,Goya,-0.5000000000000004,0.8660254037844384
2019-11-07,23.91667,30.5,17.8,24.41945,0.0,0.0,0.0,19.83273,69.0,62.0,17.21669,0.0,1002.977,27.53742,0.0,-23.57203,Goya,-0.5000000000000004,0.8660254037844384
2019-11-08,25.10417,32.6,18.2,25.04166,0.0,0.0,0.0,23.0802,72.0,69.0,19.6689,0.0,1000.881,26.37648,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-09,23.5125,26.0,19.9,24.19654,0.0,0.0,0.0,24.86635,87.0,89.0,20.90744,0.0,1002.445,5.740919,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-10,23.58888,30.6,18.9,24.21876,0.0,0.0,0.0,24.76781,86.0,85.0,20.79345,0.0,1006.467,18.92994,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-11,23.85833,30.4,18.5,24.84305,0.0,0.0,0.0,22.24509,76.0,72.0,19.12488,0.01666667,1006.211,26.05194,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-12,24.60069,33.4,18.6,25.15833,12.6,0.2,0.2,26.87719,84.0,81.0,22.1051,0.3,1001.397,19.41888,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-13,23.98611,26.4,21.3,24.90139,9.4,21.59999,9.2,27.15811,95.0,95.0,22.41956,11.26667,999.7581,8.67066,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-14,25.52014,32.6,18.9,25.04653,0.0,0.2,0.2,25.60627,79.0,76.0,21.3299,7.383331,1002.019,26.36113,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-15,24.60348,30.9,18.7,25.4257,0.0,0.0,0.0,16.59433,59.0,50.0,14.41776,0.0,1004.314,27.93534,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-16,23.775,31.4,17.3,25.18194,0.0,0.0,0.0,17.55129,61.0,56.0,15.39988,0.0,1002.036,27.55747,0.0,-22.16103,Goya,-0.5000000000000004,0.8660254037844384
2019-11-17,23.84376,31.3,17.5,24.95069,0.0,0.0,0.0,16.68523,60.0,52.0,14.59598,0.0,1001.695,22.67261,0.0,-23.07403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-18,25.40625,34.7,17.2,25.24027,0.0,0.0,0.0,19.33674,61.0,55.0,16.88849,0.0,1003.435,27.0942,0.0,-22.82503,Goya,-0.5000000000000004,0.8660254037844384
2019-11-19,26.54514,34.7,18.7,25.5368,0.0,0.0,0.0,20.27532,60.0,56.0,17.61075,0.0,1003.797,21.03966,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-20,28.43055,37.2,20.1,26.27222,0.0,0.0,0.0,26.14252,65.0,64.0,21.52091,0.0,1001.601,25.54344,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-21,27.83264,31.8,24.3,26.54791,0.0,0.0,0.0,28.2478,78.0,77.0,23.08569,0.0,1000.801,15.44988,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
2019-11-22,26.71458,32.5,22.5,26.79236,0.0,0.0,0.0,27.40656,80.0,77.0,22.48472,0.0,1001.999,24.94668,0.0,-23.90403,Goya,-0.5000000000000004,0.8660254037844384
